"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0097529","myeloid leukocyte migration","28/694","149/12561",0.187919463087248,3.40123397094946,7.1303494283176,9.53066684228728e-09,1.54470115666918e-06,1.03907576212753e-06,"PDE4B/VEGFA/CMKLR1/PDGFB/CXCR2/CXCL8/CSF1R/CXCL9/CD200/AIF1/CCL2/SLIT2/IL6/EDN1/TNFAIP6/S100A12/CCL8/S100A9/ITGB2/SERPINE1/JAM3/TREM1/C3AR1/CSF1/PLCB1/PIP5K1C/CXCL10/CHGA",28
"GO:0002764","immune response-regulating signaling pathway","57/694","467/12561",0.122055674518201,2.2091373596875,6.43951533876082,1.20146894665978e-08,1.87518153378678e-06,1.26138034721772e-06,"NLRC4/LILRB3/OASL/MAP2K6/FFAR2/PDE4B/LCP2/IFNG/P2RX7/NR4A3/NFKBIA/BLK/CMKLR1/MYO1G/LILRA6/MNDA/CLEC4E/TREML4/BTNL8/FGR/THEMIS2/LAIR1/IRAK2/CD80/CD86/NFKBID/LILRA1/CTLA4/CD79B/GBP2/IRF7/PDCD1/NLRP3/S100A9/ITGAM/TNIP3/SH2B2/MEFV/C3AR1/NFAM1/LIMK1/FCGR3B/TNFAIP3/AIM2/DAB2IP/LILRB4/GBP5/GBP1/KLRD1/PIK3AP1/FCN1/CD274/FCGR2A/TNF/CR1/FCN3/RSAD2",57
"GO:0002768","immune response-regulating cell surface receptor signaling pathway","42/694","297/12561",0.141414141414141,2.55951445288621,6.57742101317743,1.70228558369939e-08,2.56193980346759e-06,1.72334275941962e-06,"LILRB3/FFAR2/PDE4B/LCP2/IFNG/NR4A3/NFKBIA/BLK/CMKLR1/MYO1G/LILRA6/MNDA/BTNL8/FGR/THEMIS2/LAIR1/IRAK2/CD80/CD86/NFKBID/LILRA1/CTLA4/CD79B/PDCD1/ITGAM/TNIP3/SH2B2/C3AR1/NFAM1/LIMK1/FCGR3B/TNFAIP3/DAB2IP/LILRB4/GBP1/KLRD1/PIK3AP1/FCN1/CD274/FCGR2A/CR1/FCN3",42
"GO:0002695","negative regulation of leukocyte activation","26/694","137/12561",0.18978102189781,3.43492711247607,6.92978261999376,2.60685543949013e-08,3.7880306282798e-06,2.54809857236692e-06,"IFNL1/MILR1/IL4I1/PAG1/INHBA/CD69/MNDA/IL10/CD200/FGR/CD80/CD86/CTLA4/PDCD1/BMP4/SFRP1/SCRIB/CST7/GPER1/TNFAIP3/SPN/ILDR2/LILRB4/CD274/BPI/CR1",26
"GO:0002274","myeloid leukocyte activation","30/694","176/12561",0.170454545454545,3.08512902803249,6.73667112988712,2.96146891968921e-08,4.15987667585678e-06,2.7982286467907e-06,"MILR1/LCP2/IFNG/SLC11A1/NR4A3/SBNO2/DYSF/SPHK1/CXCR2/CXCL8/IL10/CD200/FGR/MMP8/AIF1/IL6/BATF2/LRRK2/S100A12/ITGAM/ITGB2/CST7/IL1B/CSF1/BATF3/CLEC4D/LILRB4/TNF/BPI/CHGA",30
"GO:0006959","humoral immune response","25/694","130/12561",0.192307692307692,3.48065839060075,6.87526890187746,3.67117891443646e-08,4.99043482110815e-06,3.35692107350526e-06,"IFNG/SLC11A1/CXCL8/CXCL9/CXCL11/CCL17/CCL2/PDCD1/IL6/FGB/S100A12/CCL8/S100A9/TREM1/C1S/IL1B/KRT6A/IL36RN/RNASE7/STATH/CXCL10/FCN1/BPI/CR1/FCN3",25
"GO:0008015","blood circulation","42/694","308/12561",0.136363636363636,2.46810322242599,6.30833600184096,4.92227847546137e-08,6.4820254673732e-06,4.36027093238161e-06,"PDE4B/SCN1B/FLNA/MYBPC3/HBB/VEGFA/SMTNL1/CLDN5/ANGPT1/RYR2/SCN5A/SLIT2/MYH7/PLVAP/TEK/MYH6/JPH3/EDN1/FGB/OLR1/GCH1/TBX2/TJP1/SLC6A4/RASL10B/KCNMA1/TTN/C3AR1/MYL2/FGF13/P2RX1/GPER1/ZEB2/SOD2/EMILIN2/CXCL10/TNF/CHGA/ADRA2B/SLC4A3/C2CD4A/PLCB3",42
"GO:0002250","adaptive immune response","45/694","344/12561",0.130813953488372,2.36765716104819,6.21982637851412,5.74392026828363e-08,7.17676287374675e-06,4.82760067890856e-06,"LILRB3/IL4I1/PAG1/IL27/IFNG/SLC11A1/CSF2RB/CD69/MYO1G/LILRA6/IL10/IL18R1/BTNL8/SLAMF7/LAIR1/CD80/CD86/NFKBID/LILRA1/CTLA4/CD79B/IRF7/PDCD1/NLRP3/IL6/PRF1/FGB/ADGRE1/TREM1/C1S/IL1B/SOCS3/RNF19B/FCGR3B/SLC22A13/TNFAIP3/CLEC4D/SPN/LILRB4/KLRD1/CD274/FCGR2A/CR1/RSAD2/IL18RAP",45
"GO:0001819","positive regulation of cytokine production","49/694","391/12561",0.125319693094629,2.26821421464213,6.16083801181945,5.79045889196463e-08,7.17676287374675e-06,4.82760067890856e-06,"IFNL1/NLRC4/ORM1/FFAR2/PDE4B/IL20RA/IL27/IFNG/P2RX7/SLC11A1/NR4A3/OSM/SPHK1/MMP12/CLEC4E/CSF1R/IL10/IL18R1/CD200/FGR/MMP8/CD80/CD86/AIF1/CCDC88B/IRF7/NLRP3/IL6/LRRK2/GPR65/SERPINE1/MEFV/SCRIB/CHI3L1/C3AR1/NFAM1/IL1B/PLCB1/AIM2/NLRP12/SPN/GBP5/FCN1/CD274/FCGR2A/TNF/EGR1/RSAD2/IL18RAP",49
"GO:0001568","blood vessel development","56/694","478/12561",0.117154811715481,2.12043456766305,6.0397247037451,6.80219461322177e-08,7.99980942512382e-06,5.38124027382066e-06,"EMC10/GHSR/SHH/ADAMTS1/DLL4/EGR2/VEGFA/NRP1/TSPAN18/CLDN5/SPHK1/PDGFB/LRP2/CXCL8/ANGPT1/IL10/NRP2/EGF/COL4A2/FGF2/COL18A1/PROK2/CCL2/SLIT2/TEK/IL6/EDN1/BMP4/SFRP1/ITGAX/PXDN/TBX2/SEMA6A/ITGB2/TJP1/SERPINE1/CHI3L1/RASIP1/JAM3/C3AR1/TYMP/IL1B/GPER1/S1PR1/TNFAIP2/PDGFRB/TNFAIP3/DAB2IP/EMILIN2/AQP1/MYOCD/KDR/CXCL10/TNF/EGR1/TGFBR3",56
"GO:0002694","regulation of leukocyte activation","50/694","405/12561",0.123456790123457,2.2344967445832,6.1069757949097,6.83419884443421e-08,7.99980942512382e-06,5.38124027382066e-06,"IFNL1/MILR1/SHH/IL4I1/PAG1/IL27/INHBA/NR4A3/CD69/SPHK1/MNDA/IL10/IL2RA/CD200/FGR/THEMIS2/MMP8/CD80/CD86/SIRPB1/AIF1/CCDC88B/NFKBID/CTLA4/CCL2/PDCD1/NLRP3/IL6/SMARCB1/BMP4/SFRP1/LRRK2/GPR65/SCRIB/PRLR/NFAM1/CST7/IL1B/GPER1/TNFSF14/TNFAIP3/CLEC4D/SPN/ILDR2/LILRB4/KLRD1/CD274/TNF/BPI/CR1",50
"GO:0071347","cellular response to interleukin-1","18/694","74/12561",0.243243243243243,4.40256250486798,7.09899711476173,7.25672269483167e-08,8.23467811420598e-06,5.53922964351478e-06,"NFKBIA/ZBP1/IL1R2/CXCL8/IRAK2/GBP2/CCL2/IL6/EDN1/FGB/SFRP1/IL1B/PLCB1/DAB2IP/IL1RN/GBP1/EGR1/RPS6KA4",18
"GO:0060976","coronary vasculature development","9/694","17/12561",0.529411764705882,9.58204780471266,8.56251708628714,7.42567081964469e-08,8.23467811420598e-06,5.53922964351478e-06,"VEGFA/NRP1/LRP2/FGF2/BMP4/GPER1/PDGFRB/MYOCD/TGFBR3",9
"GO:0048729","tissue morphogenesis","41/694","302/12561",0.135761589403974,2.45720651945722,6.19870742313167,8.06899972663379e-08,8.71865765334226e-06,5.86478867239939e-06,"SNAI1/SHH/FLNA/DLL4/KRT16/MYBPC3/MSN/VEGFA/IRX1/NRP1/MMP12/LRP2/CSF1R/RYR2/NRP2/HBEGF/CRB2/PTCH1/PRICKLE1/EGF/FGF2/DCHS1/SLIT2/MYH7/MYH6/BMP4/ITGAX/TBX2/SCRIB/NKD1/RASIP1/TTN/MYL2/KRT17/S1PR1/KRT6A/RHBDF2/KDR/CXCL10/TNF/TGFBR3",41
"GO:0097530","granulocyte migration","21/694","100/12561",0.21,3.80087896253602,6.80020456328812,9.39769119410815e-08,9.90046767299293e-06,6.65975806926731e-06,"PDE4B/VEGFA/CMKLR1/CXCR2/CXCL8/CSF1R/CXCL9/CCL2/SLIT2/EDN1/TNFAIP6/S100A12/CCL8/S100A9/ITGB2/JAM3/TREM1/C3AR1/CSF1/PIP5K1C/CXCL10",21
"GO:0050920","regulation of chemotaxis","26/694","149/12561",0.174496644295302,3.15828868731021,6.40893502836031,1.52997865886303e-07,1.57251952888995e-05,1.05778837601511e-05,"VEGFA/NRP1/CMKLR1/PDGFB/CXCR2/CXCL8/CSF1R/FGF2/SLC8B1/AIF1/ROBO3/CCL2/SLIT2/PADI2/IL6/EDN1/TNFAIP6/SERPINE1/JAM3/C3AR1/CSF1/ATOH7/S1PR1/PDGFRB/KDR/CXCL10",26
"GO:0002253","activation of immune response","55/694","478/12561",0.115062761506276,2.08256966466907,5.83561319503409,1.63679467090994e-07,1.64225065314631e-05,1.10469448517924e-05,"NLRC4/OASL/MAP2K6/FFAR2/PDE4B/LCP2/IFNG/ZNFX1/P2RX7/NR4A3/NFKBIA/BLK/ZBP1/CMKLR1/MYO1G/MNDA/CLEC4E/TREML4/BTNL8/FGR/THEMIS2/IRAK2/CD80/CD86/NFKBID/CTLA4/CD79B/GBP2/IRF7/PDCD1/NLRP3/S100A9/ITGAM/TNIP3/SH2B2/MEFV/C3AR1/NFAM1/C1S/LIMK1/IL1B/TNFAIP3/AIM2/DAB2IP/LILRB4/GBP5/GBP1/KLRD1/PIK3AP1/FCN1/CD274/TNF/CR1/FCN3/RSAD2",55
"GO:0003013","circulatory system process","47/694","381/12561",0.123359580052493,2.23273729832762,5.90899284150046,1.75143965294112e-07,1.71641085988229e-05,1.15457990994314e-05,"SLC5A5/PDE4B/SCN1B/FLNA/MYBPC3/HBB/VEGFA/SMTNL1/SLC6A1/CLDN5/LRP2/ANGPT1/RYR2/SCN5A/SLIT2/MYH7/PLVAP/TEK/MYH6/JPH3/EDN1/FGB/OLR1/GCH1/TBX2/TJP1/SLC6A4/RASL10B/KCNMA1/TTN/C3AR1/MYL2/FGF13/P2RX1/GPER1/ZEB2/SOD2/EMILIN2/NOX4/CXCL10/SLC38A5/TNF/CHGA/ADRA2B/SLC4A3/C2CD4A/PLCB3",47
"GO:0001525","angiogenesis","49/694","406/12561",0.120689655172414,2.18441319685978,5.86668616689529,1.87611682321926e-07,1.79680824841953e-05,1.20866090639137e-05,"EMC10/GHSR/SHH/ADAMTS1/DLL4/VEGFA/NRP1/TSPAN18/CLDN5/SPHK1/PDGFB/CXCL8/ANGPT1/IL10/NRP2/EGF/COL4A2/FGF2/COL18A1/PROK2/CCL2/SLIT2/TEK/IL6/BMP4/SFRP1/ITGAX/PXDN/SEMA6A/ITGB2/TJP1/SERPINE1/CHI3L1/RASIP1/JAM3/C3AR1/TYMP/IL1B/S1PR1/TNFAIP2/PDGFRB/TNFAIP3/DAB2IP/EMILIN2/AQP1/KDR/CXCL10/TNF/TGFBR3",49
"GO:0002252","immune effector process","50/694","419/12561",0.119331742243437,2.15983575550405,5.83932266771755,1.99604805277652e-07,1.86918810986672e-05,1.25734874440535e-05,"IFNL1/MILR1/FFAR2/IL4I1/IL27/SERPINB9/IFNG/SLC11A1/NR4A3/CSF2RB/SBNO2/CD69/MYO1G/DYSF/IL10/IL18R1/FGR/SLAMF7/CD80/CD86/NFKBID/PDCD1/NLRP3/IL6/PRF1/S100A9/ITGAM/ITGB2/TREM1/NCF1/C1S/IL1B/MPO/SOCS3/FCGR3B/SLC22A13/GZMB/SPN/RASGRP4/LILRB4/KLRD1/FCN1/CD274/FCGR2A/TNF/CHGA/CR1/FCN3/RSAD2/IL18RAP",50
"GO:0048514","blood vessel morphogenesis","52/694","446/12561",0.116591928251121,2.11024670138665,5.77336872675526,2.37660269348899e-07,2.13662983470574e-05,1.43724905254069e-05,"EMC10/GHSR/SHH/ADAMTS1/DLL4/VEGFA/NRP1/TSPAN18/CLDN5/SPHK1/PDGFB/LRP2/CXCL8/ANGPT1/IL10/NRP2/EGF/COL4A2/FGF2/COL18A1/PROK2/CCL2/SLIT2/TEK/IL6/EDN1/BMP4/SFRP1/ITGAX/PXDN/TBX2/SEMA6A/ITGB2/TJP1/SERPINE1/CHI3L1/RASIP1/JAM3/C3AR1/TYMP/IL1B/S1PR1/TNFAIP2/PDGFRB/TNFAIP3/DAB2IP/EMILIN2/AQP1/KDR/CXCL10/TNF/TGFBR3",52
"GO:0022407","regulation of cell-cell adhesion","45/694","361/12561",0.124653739612188,2.25616084044481,5.85629600547175,2.38304703918296e-07,2.13662983470574e-05,1.43724905254069e-05,"IFNL1/ADAM19/CHST2/SHH/IL4I1/PAG1/NR4A3/VEGFA/SH2B3/CD69/IL10/IL2RA/EFNA5/SERPINE2/CD80/CD86/SIRPB1/AIF1/CCDC88B/NFKBID/CTLA4/CCL2/PDCD1/NLRP3/IL6/SMARCB1/BMP4/FGB/GPR65/ITGB2/TJP1/SCRIB/PLAUR/LRFN3/IL1B/TNFSF14/MDGA1/SPN/EMILIN2/ILDR2/IL1RN/LILRB4/CD274/TNF/CR1",45
"GO:0050729","positive regulation of inflammatory response","23/694","124/12561",0.185483870967742,3.35715115738589,6.37888162158118,2.55847283681323e-07,2.24612594465229e-05,1.5109039167204e-05,"NLRC4/FFAR2/NUPR1/IFNG/NFKBIA/OSM/ZBP1/MMP8/GBP2/NLRP3/IL6/LRRK2/S100A12/S100A9/SERPINE1/CASP5/IL1B/AIM2/NLRP12/GBP5/GBP1/TNF/C2CD4A",23
"GO:0001944","vasculature development","56/694","498/12561",0.112449799196787,2.03527655289747,5.70095311519601,2.71273707086688e-07,2.33295388094552e-05,1.5693105565344e-05,"EMC10/GHSR/SHH/ADAMTS1/DLL4/EGR2/VEGFA/NRP1/TSPAN18/CLDN5/SPHK1/PDGFB/LRP2/CXCL8/ANGPT1/IL10/NRP2/EGF/COL4A2/FGF2/COL18A1/PROK2/CCL2/SLIT2/TEK/IL6/EDN1/BMP4/SFRP1/ITGAX/PXDN/TBX2/SEMA6A/ITGB2/TJP1/SERPINE1/CHI3L1/RASIP1/JAM3/C3AR1/TYMP/IL1B/GPER1/S1PR1/TNFAIP2/PDGFRB/TNFAIP3/DAB2IP/EMILIN2/AQP1/MYOCD/KDR/CXCL10/TNF/EGR1/TGFBR3",56
"GO:0002757","immune response-activating signaling pathway","51/694","437/12561",0.116704805491991,2.11228971438746,5.7232110273838,3.02284446397559e-07,2.54765331423863e-05,1.71373265158768e-05,"NLRC4/OASL/MAP2K6/FFAR2/PDE4B/LCP2/IFNG/P2RX7/NR4A3/NFKBIA/BLK/CMKLR1/MYO1G/MNDA/CLEC4E/TREML4/BTNL8/FGR/THEMIS2/IRAK2/CD80/CD86/NFKBID/CTLA4/CD79B/GBP2/IRF7/PDCD1/NLRP3/S100A9/ITGAM/TNIP3/SH2B2/MEFV/C3AR1/NFAM1/LIMK1/TNFAIP3/AIM2/DAB2IP/LILRB4/GBP5/GBP1/KLRD1/PIK3AP1/FCN1/CD274/TNF/CR1/FCN3/RSAD2",51
"GO:0032611","interleukin-1 beta production","18/694","81/12561",0.222222222222222,4.02209414024976,6.59853142434196,3.1671939802452e-07,2.56664527552948e-05,1.72650799429225e-05,"NLRC4/ORM1/GHSR/IFNG/P2RX7/IL1R2/CARD16/NLRP3/IL6/MEFV/IL1B/TNFAIP3/AIM2/NLRP12/LILRB4/GBP5/TNF/EGR1",18
"GO:0032651","regulation of interleukin-1 beta production","18/694","81/12561",0.222222222222222,4.02209414024976,6.59853142434196,3.1671939802452e-07,2.56664527552948e-05,1.72650799429225e-05,"NLRC4/ORM1/GHSR/IFNG/P2RX7/IL1R2/CARD16/NLRP3/IL6/MEFV/IL1B/TNFAIP3/AIM2/NLRP12/LILRB4/GBP5/TNF/EGR1",18
"GO:0050728","negative regulation of inflammatory response","24/694","137/12561",0.175182481751825,3.17070194997791,6.1777999715346,4.25540075081081e-07,3.38344504979562e-05,2.2759455630329e-05,"GHSR/NR4A3/IL1R2/CD69/IL10/IL18R1/CD200/FGR/MVK/IL10RA/PDCD1/TEK/NLRP3/TNFAIP6/MEFV/CST7/IL1B/GPER1/TNFSF14/TNFAIP3/RHBDF2/IL36RN/NLRP12/IL1RN",24
"GO:0019730","antimicrobial humoral response","16/694","67/12561",0.238805970149254,4.32225041937288,6.59360762193759,5.05928766354181e-07,3.94811818780837e-05,2.65578484048817e-05,"SLC11A1/CXCL8/CXCL9/CXCL11/CCL17/CCL2/FGB/S100A12/CCL8/S100A9/KRT6A/IL36RN/RNASE7/STATH/CXCL10/BPI",16
"GO:0002429","immune response-activating cell surface receptor signaling pathway","36/694","266/12561",0.135338345864662,2.44954605534008,5.77846721981174,5.42991947542796e-07,4.16030557626426e-05,2.79851715568179e-05,"FFAR2/PDE4B/LCP2/IFNG/NR4A3/NFKBIA/BLK/CMKLR1/MYO1G/MNDA/BTNL8/FGR/THEMIS2/IRAK2/CD80/CD86/NFKBID/CTLA4/CD79B/PDCD1/ITGAM/TNIP3/SH2B2/C3AR1/NFAM1/LIMK1/TNFAIP3/DAB2IP/LILRB4/GBP1/KLRD1/PIK3AP1/FCN1/CD274/CR1/FCN3",36
"GO:0003007","heart morphogenesis","24/694","139/12561",0.172661870503597,3.12508033918686,6.09243738927305,5.60629037434591e-07,4.2187335066953e-05,2.83781993349098e-05,"SNAI1/SHH/DLL4/MYBPC3/VEGFA/NRP1/CLDN5/LRP2/RYR2/NRP2/PRICKLE1/DCHS1/SLIT2/MYH7/SPRY1/TEK/MYH6/EDN1/BMP4/TBX2/TTN/MYL2/S1PR1/TGFBR3",24
"GO:0030593","neutrophil chemotaxis","15/694","60/12561",0.25,4.52485590778098,6.61833429157589,6.08504069690723e-07,4.49865991171352e-05,3.02611832465754e-05,"PDE4B/CXCR2/CXCL8/CXCL9/SLIT2/EDN1/TNFAIP6/S100A12/S100A9/ITGB2/JAM3/TREM1/C3AR1/PIP5K1C/CXCL10",15
"GO:0001818","negative regulation of cytokine production","33/694","234/12561",0.141025641025641,2.55248281977389,5.79709099375072,6.29431756510271e-07,4.57314727919704e-05,3.07622382098778e-05,"IFNL1/ORM1/GHSR/IL20RA/INHBA/IFNG/SLC11A1/NFKBIA/IL1R2/CMKLR1/IL10/CARD16/CD200/NLRP3/IL6/RELB/GBP7/ABCD1/MEFV/SRGN/IL1B/TNFAIP3/IL36RN/NLRP12/LILRB4/GBP1/N4BP1/CD274/TNF/BPI/CR1/ZFP36/RPS6KA4",33
"GO:0070555","response to interleukin-1","19/694","94/12561",0.202127659574468,3.6583941382059,6.25613917376857,7.15491777064555e-07,5.06505961253994e-05,3.40711901094825e-05,"NFKBIA/ZBP1/IL1R2/CXCL8/IRAK2/GBP2/CCL2/IL6/EDN1/FGB/SFRP1/CHI3L1/IL1B/PLCB1/DAB2IP/IL1RN/GBP1/EGR1/RPS6KA4",19
"GO:0018108","peptidyl-tyrosine phosphorylation","20/694","103/12561",0.194174757281553,3.5144511905095,6.19643277668766,7.21176024566674e-07,5.06505961253994e-05,3.40711901094825e-05,"IFNL1/FGFR3/IFNG/BLK/OSM/IL13RA1/PDGFB/CSF1R/ANGPT1/IL10/FGR/TNK2/CD80/IL10RA/IL6/SFRP1/ITGB2/PRLR/PDGFRB/KDR",20
"GO:0042327","positive regulation of phosphorylation","30/694","203/12561",0.147783251231527,2.67479166962422,5.81753224734096,7.47060026842429e-07,5.16083762805573e-05,3.47154611002658e-05,"IFNL1/FGFR3/LCP2/IFNG/VEGFA/NRP1/OSM/FZD7/IL13RA1/PDGFB/CSF1R/ANGPT1/IL10/EGF/TNK2/CD80/FGF2/PIK3R5/IL10RA/IL6/ACVR2A/GRB10/BMP4/S100A12/PRLR/PLAUR/TIGAR/GPER1/PDGFRB/KDR",30
"GO:0032612","interleukin-1 production","19/694","95/12561",0.2,3.61988472622478,6.19847006399931,8.4894223347079e-07,5.67848027277128e-05,3.8197493357737e-05,"NLRC4/ORM1/GHSR/IFNG/P2RX7/IL1R2/IL10/CARD16/NLRP3/IL6/MEFV/IL1B/TNFAIP3/AIM2/NLRP12/LILRB4/GBP5/TNF/EGR1",19
"GO:0032652","regulation of interleukin-1 production","19/694","95/12561",0.2,3.61988472622478,6.19847006399931,8.4894223347079e-07,5.67848027277128e-05,3.8197493357737e-05,"NLRC4/ORM1/GHSR/IFNG/P2RX7/IL1R2/IL10/CARD16/NLRP3/IL6/MEFV/IL1B/TNFAIP3/AIM2/NLRP12/LILRB4/GBP5/TNF/EGR1",19
"GO:0018212","peptidyl-tyrosine modification","20/694","105/12561",0.19047619047619,3.44750926307122,6.09023116954934,9.93633363965114e-07,6.5424546808578e-05,4.4009199153808e-05,"IFNL1/FGFR3/IFNG/BLK/OSM/IL13RA1/PDGFB/CSF1R/ANGPT1/IL10/FGR/TNK2/CD80/IL10RA/IL6/SFRP1/ITGB2/PRLR/PDGFRB/KDR",20
"GO:0007159","leukocyte cell-cell adhesion","39/694","308/12561",0.126623376623377,2.29181013510985,5.5508170395473,1.03092768801972e-06,6.68358350356168e-05,4.49585318993431e-05,"IFNL1/CHST2/SHH/IL4I1/PAG1/MSN/NR4A3/CD69/IL10/IL2RA/ICAM4/CD80/CD86/SIRPB1/AIF1/CCDC88B/NFKBID/CTLA4/CCL2/PDCD1/NLRP3/IL6/SMARCB1/BMP4/OLR1/ITGAX/S100A9/GPR65/ITGAM/ITGB2/SCRIB/IL1B/TNFSF14/SPN/ILDR2/LILRB4/CD274/TNF/CR1",39
"GO:0002685","regulation of leukocyte migration","26/694","164/12561",0.158536585365854,2.86942081956843,5.82739936422098,1.0543687525625e-06,6.73198473227028e-05,4.52841129568257e-05,"CHST2/MSN/VEGFA/CMKLR1/CD69/CXCL8/CSF1R/CD200/SLC8B1/AIF1/CCL2/SLIT2/PADI2/PLVAP/IL6/EDN1/TNFAIP6/CCL8/SERPINE1/JAM3/C3AR1/CSF1/PLCB1/SPN/CXCL10/TNF",26
"GO:0042098","T cell proliferation","21/694","115/12561",0.182608695652174,3.30511214133567,6.00523716687923,1.10592071720156e-06,6.955746122817e-05,4.67892910711375e-05,"SHH/IL4I1/IL27/MSN/SLC11A1/IL10/IL2RA/CD80/CD86/AIF1/CCDC88B/CTLA4/IL6/BMP4/SCRIB/IL1B/TNFSF14/SPN/LILRB4/CD274/CR1",21
"GO:0002521","leukocyte differentiation","50/694","444/12561",0.112612612612613,2.03822338188332,5.38627868886783,1.15876759973457e-06,7.18095097835512e-05,4.8304178956686e-05,"IFNL1/LILRB3/SHH/IL4I1/IL20RA/DLL4/IL27/INHBA/IFNG/VEGFA/SBNO2/IL1R2/CD69/IL13RA1/CSF1R/IL10/IL18R1/IL2RA/BTNL8/CD80/CD86/NFKBID/CTLA4/CD79B/IRF7/NLRP3/IL6/TNFAIP6/SMARCB1/BATF2/BMP4/SFRP1/NCAPH/RELB/GPR65/TESC/TAL1/CSF3/NFAM1/IL1B/SOCS3/CSF1/BATF3/SNX10/SPN/LILRB4/TNF/CR1/RSAD2/IL18RAP",50
"GO:0050731","positive regulation of peptidyl-tyrosine phosphorylation","12/694","41/12561",0.292682926829268,5.29739228228017,6.66497994892274,1.31988483952603e-06,8.06086190400388e-05,5.42230850941314e-05,"IFNL1/FGFR3/IFNG/OSM/IL13RA1/CSF1R/ANGPT1/IL10/TNK2/CD80/IL10RA/IL6",12
"GO:0051897","positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","24/694","146/12561",0.164383561643836,2.97524772018475,5.80535415408333,1.40584205111194e-06,8.46316914769386e-05,5.69292894886952e-05,"FGFR3/VEGFA/OSM/PDGFB/IRS1/CSF1R/ANGPT1/HBEGF/EFNA5/FGR/EGF/FGF2/PIK3R5/TEK/CHI3L1/CSF3/IL1B/GPER1/PDGFRB/KDR/NOX4/PIK3AP1/TNF/ADRA2B",24
"GO:0070664","negative regulation of leukocyte proliferation","14/694","56/12561",0.25,4.52485590778098,6.39289567708048,1.4426886296114e-06,8.56266181011614e-05,5.7598547834144e-05,"IL4I1/MNDA/IL10/CD80/CD86/CTLA4/BMP4/CCL8/SCRIB/TNFAIP3/SPN/LILRB4/CD274/CR1",14
"GO:0051250","negative regulation of lymphocyte activation","21/694","117/12561",0.179487179487179,3.24861449789404,5.90924531894964,1.48246921781996e-06,8.67656289429628e-05,5.83647274627451e-05,"IFNL1/IL4I1/PAG1/INHBA/CD69/MNDA/IL10/FGR/CD80/CD86/CTLA4/PDCD1/BMP4/SFRP1/SCRIB/TNFAIP3/SPN/ILDR2/LILRB4/CD274/CR1",21
"GO:0071674","mononuclear cell migration","25/694","157/12561",0.159235668789809,2.88207382661209,5.73864931767818,1.56028262871865e-06,9.00145028186152e-05,6.0550150891623e-05,"MSN/CMKLR1/CD69/MYO1G/PDGFB/CXCR2/CSF1R/CD200/CXCL11/SLC8B1/AIF1/CCL2/SLIT2/PADI2/IL6/S100A12/SERPINE1/JAM3/C3AR1/CSF1/PLCB1/S1PR1/SPN/CXCL10/TNF",25
"GO:0048660","regulation of smooth muscle cell proliferation","20/694","108/12561",0.185185185185185,3.3517451168748,5.93566276320015,1.58070080886984e-06,9.00145028186152e-05,6.0550150891623e-05,"ADAMTS1/POLDIP2/IFNG/NR4A3/PDGFB/IL10/HBEGF/FGF2/AIF1/IL6/EDN1/BMP4/CNN1/GPER1/S1PR1/PDGFRB/TNFAIP3/SOD2/MYOCD/TNF",20
"GO:0061844","antimicrobial humoral immune response mediated by antimicrobial peptide","13/694","49/12561",0.26530612244898,4.80188790213492,6.4481935306075,1.65185439180449e-06,9.28121920941883e-05,6.24320754979854e-05,"CXCL8/CXCL9/CXCL11/CCL17/CCL2/S100A12/CCL8/S100A9/KRT6A/RNASE7/STATH/CXCL10/BPI",13
"GO:0044057","regulation of system process","41/694","341/12561",0.120234604105572,2.17617703482722,5.32498471770282,2.10812493738151e-06,0.00011666142804519,7.84747662896346e-05,"GHSR/PDE4B/SCN1B/FLNA/EGR2/MYBPC3/INHBA/NR4A3/SMTNL1/PNOC/SPHK1/SPP1/PDGFB/RYR2/SCN5A/CACNA2D3/PROK2/CAMK2B/MYH7/UNC79/MYH6/JPH3/EDN1/FGB/LRRK2/ITGAX/GCH1/TBX2/CHRNA2/GRIN2C/CST7/MYL2/FGF13/CNN1/GPER1/AQP1/MYOCD/TNF/CHGA/ADRA2B/SLC4A3",41
"GO:0048659","smooth muscle cell proliferation","20/694","110/12561",0.181818181818182,3.29080429656799,5.83561052304043,2.13168722341709e-06,0.00011666142804519,7.84747662896346e-05,"ADAMTS1/POLDIP2/IFNG/NR4A3/PDGFB/IL10/HBEGF/FGF2/AIF1/IL6/EDN1/BMP4/CNN1/GPER1/S1PR1/PDGFRB/TNFAIP3/SOD2/MYOCD/TNF",20
"GO:0042116","macrophage activation","17/694","83/12561",0.204819277108434,3.7071108642061,5.98379464912717,2.25856064210286e-06,0.000122020186484891,8.207944800153e-05,"IFNG/SLC11A1/SBNO2/DYSF/SPHK1/IL10/CD200/MMP8/AIF1/IL6/LRRK2/ITGAM/ITGB2/CST7/IL1B/TNF/BPI",17
